fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106281078,st. helena hospital,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,napa,3,407,non-profit,general,comparable,,(707) 963-3611,10 woodland road,st. helena,94574,terry newmyer,ceo,www.sthelenahospital.org,st. helena,andrew kinnaman,essential consulting llc,0,05-0013,,zzr00013f,151,90,90,11399,1065,2540,4656,1408,403,4120,82,446,26119,2259,176,593,513,408,79,1845,17,129,6019,91,37,0,0,23,0,20197,5922,0,0,0,0,5306,713,0,0,0,0,47.4,79.5,4.3,4.3,0,0,0,40005,2659,4427,2071,1175,1469,30005,491,2507,84809,7482,17088,12800,34719,0,11,282624,193890,2688,3485,191,60,758988744,599994879,936112,159929977,14616350,167280877,7265450,-1160705,1686614,0,0,4418131,167264233,45288563,546435948,277253442,28242005,45834803,28599954,18568405,6814106,110950154,1200845,5866577,523330291,93052505,8968413,12591973,8336322,5610994,11892119,87897372,1588680,5720075,235658453,309368265,31480170,43426916,31272617,0,19717664,11456892,137021488,4934898,0,5363893,0,5952076,0,0,0,936112,60012618,5679923,13817658,5109880,3732874,7219359,61612005,1008440,1737220,0,-1255410,1699,-2716611,0,0,24266861,19848565,55936218,0,0,0,0,24430347,5350384,29109229,8339273,60530724,19612679,11282636,6779058,32907544,17629598,7353237,2173692,743496,2372618,5895595,33040224,1880931,77679145,5302002,18431988,0,136334290,49618308,0,67960964,18755018,136334290,0,121271542,-95884922,102359815,50191705,168848288,91169143,1549609,0,56117161,69906776,1945812,19183025,9650394,807,222,1489469,216844,1706313,122,0,126272,425582,325993,31157,99034,293282,153080,7101,6361,21607,361917,242077,263491,0,287672,115726,215614,2972,420221,270097,302225,0,321846,133642,254833,3449,2011
106171049,st. helena hospital - clearlake,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,lake,1,115,non-profit,general,comparable,rural,(707) 995-5705,15630 18th avenue,clearlake,95422,terry newmyer,ceo,,adventist health,duane barnes,st. helena hospital - clearlake,0,05-1317,,zzr00539g,25,25,25,3740,143,2121,25,473,11,288,94,160,7055,795,30,614,7,123,4,94,32,52,1751,25,0,0,0,0,0,7055,0,0,0,0,0,1751,0,0,0,0,0,77.3,77.3,4,4,0,0,0,44315,2064,76225,1095,10715,6717,13096,211,4172,158610,17060,103659,0,37186,0,2,14372,46900,340,1354,149,44,220462582,152958247,0,67504335,525316,65949632,2080019,910295,99621,0,0,2890693,37630453,67956030,114876099,33681793,1567131,23185237,278829,5129814,119219,3244700,1048132,1975010,70229865,59991137,3370322,55439217,777652,9817421,3965352,9624794,453805,6793017,150232717,70349944,3732263,50198760,936900,-648976,11795179,1212129,2952091,6104765,0,3823899,0,2501293,0,0,0,0,23322986,1205190,26752708,119581,3152056,2872442,9917403,0,161969,0,0,0,26091,0,0,8813347,21198669,14584489,0,0,0,0,7300337,3098006,8768045,2186739,22788701,9441731,9639709,3546860,5117406,8317277,1939830,1065857,554249,983420,2554592,12526857,879254,16331783,4951636,9322270,0,44011800,9685303,0,53962584,-19636087,44011800,3657018,23707951,-17901595,16771395,10292182,36727166,20395383,0,1658661,28838294,54603920,641336,8492588,8410174,359,110,695807,94160,789967,65,0,85940,144121,105885,16769,75691,188781,32203,2249,29557,14611,103578,244945,133995,0,72117,70587,70585,0,119379,278701,153859,0,79525,79843,78660,0,2011
106481015,st. helena hospital center for behavioral health,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,solano,3,409,non-profit,psychiatric,comparable,,(707) 648-2200,525 oregon street,vallejo,94590,terry newmyer,president/ceo,www.sthelenahospital.org,st. helena,sandra garcia,st. helena hospital,0,05-4074,,hsp30182i,61,61,61,5958,0,2678,894,2565,31,7614,85,68,19893,328,0,500,167,331,1,853,9,47,2236,0,61,0,0,0,0,0,19893,0,0,0,0,0,2236,0,0,0,0,89.3,89.3,8.9,8.9,0,0,0,1634,0,0,0,0,11,3424,1,24,5094,0,0,0,0,0,0,0,0,0,0,0,0,68938762,48637295,0,20301467,344085,20596754,48798,34855,67366,0,0,16287,51452039,9713067,7773656,17624683,0,7857224,3843196,6940881,85757,22438492,243585,191877,59225695,3116036,0,0,0,0,21621,6526867,2287,46256,9713067,15213867,0,5504459,2868715,-73238,5061975,49132,19536228,173600,0,249172,0,53385,0,0,0,0,5526852,0,2422703,974481,1878906,58246,9429131,0,11148,0,0,0,0,0,0,9132459,760732,2505529,0,0,0,0,3545299,934589,3302722,415424,10729627,2922419,788761,228284,1342641,3807684,210504,2666,88740,0,475428,5569154,0,1769309,256840,0,0,7595303,4163867,0,0,3431436,7595303,1900,17988376,-12694592,2733658,723665,3670568,1901259,0,0,0,0,0,0,4088267,138,38,244108,44656,288764,8,0,24482,106003,56219,23484,0,0,31047,146,0,2727,158859,11401,1732,0,44709,8874,18533,0,187238,13023,1918,0,50986,12885,22714,0,2011
106190756,st. john's health center,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,los angeles,11,927,non-profit,general,comparable,,(310) 829-5511,2121 santa monica blvd,santa monica,90404,lourdes lazatin,ceo,www.stjohns.org,sisters of charity of leavenworth,catherine matsuda,healthquest consulting,0,05-0290,,zzt30290f,266,233,149,24210,2947,715,0,0,958,18922,2092,780,50624,5563,756,197,0,0,278,5286,533,283,12896,266,0,0,0,0,0,50624,0,0,0,0,0,12896,0,0,0,0,0,52.1,59.5,3.9,3.9,12,3774,1561,66643,2505,1800,0,0,3020,84061,3770,15888,177687,29586,15364,0,135385,0,14,966159,431384,5485,4155,940,626,891310225,620470977,0,270839248,5518143,289461891,-13104500,6855053,6596991,0,0,-12846438,192342916,41118264,657849045,311935397,43809252,7349339,0,0,12359506,260347662,11381539,10681351,657864046,88458502,10118553,3574646,0,0,6434344,110005321,729488,14125325,233446179,323404208,42696417,7635294,0,0,0,10092969,211531851,1735194,0,12074539,0,11300505,0,0,0,0,76989691,11231388,3288691,0,0,6436554,158821132,36488,14035304,0,8279589,0,49664,0,0,41466778,12947566,111640828,0,0,0,0,36882766,15878690,44052277,26592986,84630823,39421573,1997712,11133800,52547000,45540230,30798974,475506,2416770,2843094,17656409,63952054,0,487681813,7641091,0,125540,559400498,82047009,0,48911728,428441761,559400498,19706185,83915056,-53348639,512732239,169546606,723692069,236010256,0,0,0,89911728,41000000,0,5717823,1267,458,2381770,351683,2733453,372,0,175165,504293,701649,162662,0,739195,0,0,88709,10097,668782,206387,805151,0,312934,136305,252211,0,759953,233147,936280,0,359250,156369,288454,0,2011
106560508,st. john's pleasant valley hospital,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,ventura,10,811,non-profit,general,comparable,,(805) 389-5800,2309 antonio avenue,camarillo,93010,laurie eberst,ceo,www.stjohnshealth.org,catholic healthcare west,jeff wolf,essential consulting llc,0,05-0616,hsc30618g,hsp30618g,180,175,175,10766,1763,10318,0,0,591,2841,161,233,26673,2375,420,182,0,0,52,594,38,56,3717,81,0,0,0,99,0,15502,0,0,0,11171,0,3693,0,0,0,24,0,40.6,41.8,7.2,4.2,7,484,238,11845,3256,2710,42,0,3473,15280,372,1826,38804,16300,0,0,24166,0,3,99681,84256,873,1103,182,56,361028604,280132034,0,80896570,159581,85917460,-4861309,1078029,52737,0,0,-3836017,74009146,16446981,270572477,146223335,23062416,34962803,0,0,6653861,41262825,2027263,2936109,257128612,37352211,8473328,4494837,52511,0,7976278,41736169,647045,3167613,103899992,163777840,25775643,24143041,47084,0,0,11096902,44353524,3537730,0,2674308,0,4725962,0,0,0,0,17802183,5571869,14941650,5272,0,3325336,36285848,0,2964412,0,0,0,932440,0,0,19266615,3821811,22909901,0,0,0,0,12369715,2650968,22111275,2787175,35540660,11540211,2083821,566469,9271706,9788213,2384894,596018,809844,848719,12486905,28463602,4864832,25870523,5134253,0,0,64333210,10202421,0,15008298,39122491,64333210,3598114,44815690,-33600336,41967802,32235402,77302791,51432268,0,0,10086968,15530034,521736,10178813,0,397,164,732888,103470,836358,335,0,61108,149546,233697,39869,63290,83596,65379,25504,4563,6336,275022,43645,194970,0,129152,35252,54847,0,319633,50649,222219,0,142520,39144,62193,0,2011
106560529,st. john's regional medical center,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,ventura,10,811,non-profit,general,comparable,,(805) 988-2500,1600 n. rose ave,oxnard,93003,laurie eberst,ceo,www.stjohnshealth.org,catholic healthcare west,jeff wolf,essential consulting llc,0,05-0082,hsc30082f,zzt30082f,265,265,265,25935,5244,12412,49,0,1772,10198,550,1305,57465,6382,1347,3290,13,0,437,2546,149,354,14518,242,0,0,23,0,0,52269,0,0,5196,0,0,14168,0,0,350,0,0,59.4,59.4,4,4,16,4811,2346,18007,4247,24413,162,0,8363,26424,2037,11079,94732,44202,12520,0,43296,0,8,421355,147659,2813,1667,1683,690,948736567,718100161,0,230636406,749337,249051580,-17665837,1929728,2490408,0,0,-18226517,188825018,54239499,705672050,327004822,77502611,120092934,825203,0,27221552,158369389,8406225,19889995,739312731,58403893,12754929,36948464,315878,0,18661043,61008002,3309118,18022509,209423836,313621782,75583817,114237313,880607,0,0,33170101,123920888,26906039,0,11715343,0,18064271,0,0,0,0,66062961,13739373,41400921,211192,0,10808316,81680556,0,16733087,0,0,0,652845,0,0,47482930,9629335,75694243,0,0,0,0,33296839,6956440,61185154,14806639,95556818,29507872,11671353,2070400,32324733,29397294,11424181,1820164,1282297,6264477,27731991,50176953,4033326,146815068,3577006,0,0,204602353,49967618,0,108213718,46421017,204602353,1457356,144519766,-103422453,190864051,89595775,295658212,148843144,0,0,90773702,114593716,6379998,0,10395841,1060,397,1936505,297254,2233759,335,0,150427,500234,708052,12779,94821,220165,162764,58931,9471,18861,598978,115250,573594,0,353711,83118,211854,0,713620,132112,666060,0,392877,92537,236553,0,2011
106121080,st. joseph hospital - eureka,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,humboldt,1,105,non-profit,general,comparable,,(707) 445-8121,2700 dolbeer street,eureka,95501,joe mark,ceo,www.stjosepheureka.org,st. joseph health system,jeff clark,"clark, koortbojian & assoc., inc.",0,05-0006,,zzr00006f,189,189,141,16595,583,5857,0,1273,832,5030,249,456,30875,2984,452,1388,0,265,179,1176,54,99,6597,174,0,0,15,0,0,28336,0,0,2539,0,0,6419,0,0,178,0,0,44.8,44.8,4.7,4.7,4,1065,579,56170,4397,31259,0,7417,8736,45848,939,7966,162732,42104,0,0,122296,0,1,540570,329239,2735,2567,499,157,706063040,515103277,0,190959763,705536,181259448,10405851,1333445,1297138,0,0,10442158,111134001,42806246,552122793,199460994,7100825,66260681,0,16607312,13620373,70458707,2025517,7854626,383389035,127538922,4869972,52308048,0,11714884,18021333,97037558,2180818,9002470,322674005,264453370,9688352,88683549,0,0,23209238,31408358,75729359,7254872,0,10140559,0,4535620,0,0,0,0,62546546,2282445,26832247,0,5112958,106252,85303980,217945,8557390,0,0,0,1163427,0,0,28807908,7922520,76753805,0,0,0,0,23935465,5234734,35372664,3232352,53633096,29882457,9479725,8392484,33860650,19231909,7048721,3236291,872220,288494,15333401,29479092,478706,47088621,117214588,2226989,1347143,197835139,29167907,0,60755724,107911508,197835139,0,62461101,-40082623,56881716,71377418,136223589,89134968,0,0,60755724,60755724,0,0,713137,1024,329,1950346,263297,2213643,181,0,239470,449789,485099,1927,152380,329271,151848,55934,45942,38686,445690,76505,671173,0,352213,131222,252267,21276,508513,87777,772859,0,389570,148237,284003,22684,2011
106301340,st. joseph hospital - orange,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,orange,13,1015,non-profit,general,comparable,,(714) 771-8000,1100 west stewart drive,orange,92863,steven c. moreau,president/ceo,www.sjo.org,st. joseph health system,john willems,st. joseph hospital - orange,0,05-0069,hsc30069f,,525,370,370,22983,8476,8329,3503,1615,13358,17961,1121,138,77484,4837,2096,2370,1074,462,3954,5007,410,50,20260,488,37,0,0,0,0,66408,11076,0,0,0,0,18237,2023,0,0,0,0,40.4,57.4,3.8,3.8,31,10224,5032,46120,24580,17563,9862,7766,43305,50791,43103,48785,291875,56126,38668,0,31476,2204,27,2097645,1047991,7015,11696,3140,1915,1983343355,1473825505,50836927,560354777,87739508,625216004,22878281,50779992,18063081,0,0,55595192,231429866,137627471,1614286018,344687173,158424678,85995818,33204918,25347095,38776684,338327882,12360241,1512172,1038636661,235711809,130097261,64144172,29092447,24102267,18162113,380735522,29350360,33310743,944706694,472119576,249179154,117668833,54242323,0,45091478,31554093,437198649,13123545,0,41710597,0,11937257,50836927,0,0,0,107887432,90179712,32086428,7856655,4357884,21186336,278076923,4,18723403,0,-9176023,928213,49851779,0,0,75301944,30608033,249721395,15732096,0,2137779,0,75252787,21705453,103980114,50776403,201120716,96703097,11389428,8892371,123732495,77135870,29622333,5862847,2623840,19202824,48930183,360173977,40010880,418919105,56673366,30151398,0,905928726,103590684,0,370342064,431995978,905928726,118433506,136270457,-83852626,460945546,298506104,795003915,376084810,0,0,375598431,375598431,5256367,19514278,0,3105,1038,5732902,763396,6496298,1091,0,543433,1526252,1502282,32655,598378,1021763,470030,0,25440,12669,1103078,487601,2017092,32438,918821,400176,671198,102498,1277074,542653,2297526,35786,1030609,447325,753010,112315,2011
106392232,st. joseph's behavioral health center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san joaquin,6,507,non-profit,psychiatric,comparable,,(209) 461-2000,2510 north california street,stockton,95204,paul rains,president,www.stjosephscanhelp.org,catholic healthcare west,eric s. carino,catholic healthcare west,0,05-4123,,,35,35,26,4781,664,0,0,0,2293,1064,7,25,8834,762,106,0,0,0,365,170,2,5,1410,0,28,7,0,0,0,0,7569,1265,0,0,0,0,1208,202,0,0,0,69.2,69.2,6.3,6.3,0,0,0,9,0,0,0,0,5351,3110,158,307,8935,0,0,0,4586,0,0,0,0,0,0,0,0,27689103,17353829,0,10335274,3558,11341149,-1002317,822454,0,0,0,-179863,19786573,3582216,4320314,12552425,1727470,0,0,0,5937255,2800418,18535,73969,23110072,9656,0,0,0,0,2645971,1796835,42950,83619,4579031,8012480,1035849,0,0,0,0,5075550,2315610,841340,0,73000,0,0,0,0,0,0,4247659,621759,0,0,0,3424035,2026836,1,14984,0,0,0,822454,0,0,5239751,652854,611326,0,0,0,0,2063089,1046769,1612892,114468,6547357,1925402,252370,203683,332568,1584501,102779,86559,70077,0,235853,7488038,0,843905,180571,32419,0,8544933,1644339,0,0,6900594,8544933,0,5314881,-3100828,2210594,1070461,3892186,3048281,0,0,0,0,0,0,0,88,39,159397,25100,184497,9,0,12758,39582,25356,36353,18523,17383,8443,0,999,0,90233,11668,6160,0,19860,19227,12249,0,104317,13474,7108,0,22788,22409,14401,0,2011
106391042,st. joseph's medical center of stockton,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san joaquin,6,507,non-profit,general,comparable,,(209) 943-2000,1800 north california street,stockton,95204,don wiley,president,www.stjosephscare.org,catholic healthcare west,andrew kinnaman,essential consulting llc,0,05-0084,hsc00084g,zzr00084g,359,359,237,38675,6339,11225,9835,35,6519,7995,1195,1990,83808,7126,1228,2245,2574,6,1503,1809,245,409,17145,338,0,0,0,21,0,78521,0,0,0,5287,0,16703,0,0,0,442,0,64,64,4.9,4.7,16,4634,2073,143849,23663,48420,73018,1544,79637,69492,9897,16016,465536,47654,85603,20865,319532,0,9,633850,158154,4105,1663,1770,640,1771751330,1373267806,1008520,399492044,5124794,399612049,5004789,22537099,3134536,0,0,24407352,449232206,118434651,1204084473,582329277,107474235,144272049,127074821,909096,113788195,124274589,18477901,30760457,1249360620,165386903,28070491,53362179,70303750,1934102,91221264,87174160,9523153,15414708,522390710,616069661,111546917,120475436,170100394,0,2614688,120721209,152379999,43985032,0,29437029,0,5937441,0,0,0,1008520,130692067,23886474,75711028,27207434,228510,79647393,58432057,0,3687081,0,-7097531,0,17557313,0,0,74155676,28999176,134897340,0,0,225450,296968,62768184,11557935,70980291,15731029,165743641,62065385,9800803,4670443,57309989,36154857,13071355,2943246,1889785,7330750,38631795,112103347,63687597,187516132,3003038,2781630,365676,369457420,62314294,2274920,107859889,197008317,369457420,29204228,288225231,-228148060,238500169,79655309,333886201,146370069,0,0,116780404,116780404,8920515,0,0,2018,526,3635049,671421,4306470,356,3,331401,846500,896187,74993,123533,609575,317528,327144,0,108188,868918,346860,1218733,2153,626225,206020,347659,18481,1038989,410864,1432018,2683,707858,242293,450566,21199,2011
106301342,st. jude medical center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,orange,13,1011,non-profit,general,comparable,,(714) 992-3000,101 e. valencia mesa dr.,fullerton,92835,lee penrose,president/ceo,www.stjudemedicalcenter.org,st. joseph health system,barbara lauper,st. jude medical center,0,05-0168,hsc30168f,,384,382,285,31153,16950,5781,0,2360,1220,22623,245,1800,82132,5424,3038,955,0,410,239,5737,57,412,16272,317,0,0,30,37,0,62606,0,0,7673,11853,0,14700,0,0,602,970,0,58.6,58.9,5,4.6,39,4259,1952,63925,39606,18318,0,6124,5792,155108,11638,127378,427889,68918,0,0,344016,9167,17,548839,578655,4304,9263,1452,693,1625078958,1214843310,56663174,466898822,16135529,449822861,33211490,51412651,0,0,0,84624141,260847856,159055936,1205175166,332575543,142752747,63052995,0,24592928,9070459,311319263,808757,22550063,906722755,180603796,84027245,36062345,0,15151348,10712756,360184873,4199991,27413849,718356203,424899683,40232935,90935760,0,0,36484825,15778280,544923758,31414355,0,27525945,0,2647769,56663174,0,0,0,87971012,242674117,7648399,0,3018226,3622233,116438751,656842,4869242,0,1959489,0,0,0,0,76970793,27020495,144063306,5585308,7133014,0,0,54462932,15943354,90125632,28518027,173604263,53854326,7841668,7309174,69628736,64591504,25263104,5766592,2211953,14781577,24969964,146464075,222011187,328682997,83041771,24401041,4888152,809489223,53900267,0,235336206,520252750,809489223,93631105,133304940,-89175504,357757793,205689732,583209753,254526756,0,3503251,236027019,240298953,4962747,17460414,0,2387,863,4395011,637566,5032577,610,0,455232,975522,1105427,5409,638784,718061,220609,208464,46041,21462,1229287,340527,1334699,0,630405,262803,597290,0,1403539,400421,1538065,0,718750,296596,675206,0,2011
106434138,st. louise regional hospital,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,santa clara,7,433,non-profit,general,comparable,,(408) 848-8607,9400 no name uno,gilroy,95020,joanne allen,ceo,www.saintlouiseregionalhospital.org,daughters of charity health system,paul holden,moss adams llp,0,05-0688,,hsp30688g,93,72,35,6212,891,2023,811,0,36,2494,0,363,12830,1383,212,601,349,0,12,868,0,129,3554,72,0,0,0,21,0,12830,0,0,0,0,0,3554,0,0,0,0,0,37.8,48.8,3.6,3.6,18,1379,666,15997,1467,6688,10129,0,889,27510,0,4038,66718,26230,10098,0,29997,0,8,230816,300094,1115,2294,503,177,433431607,344725920,0,88705687,349164,89344104,-289253,1963392,3598397,0,0,-1924258,102028397,73816768,257586442,108157041,16254382,33160674,14414149,0,774327,45973847,0,7360853,226095273,52288457,7082177,18553142,31060254,0,3202790,78923741,0,16225773,207336334,128065296,18568578,41435940,40061174,0,0,3235209,85158659,4626193,0,9828732,0,13746139,0,0,0,0,32062431,4325475,9750866,4054172,0,665312,37306769,0,540662,0,0,1418229,38909,0,0,19380463,8085232,22653850,0,0,0,0,12831210,3793636,18219416,4380297,38701674,15177725,3705523,3209591,9506365,8650996,2773689,1139722,319563,2863990,3295266,23350023,228722,21654064,1656546,0,0,46889355,18221624,0,47030460,-18362729,46889355,1466855,67107680,-53671387,27428619,18155079,68668931,47014867,0,0,47030460,47030460,0,6051623,3097847,374,118,698744,130612,829356,192,0,54302,167063,197689,12720,23700,124054,67507,0,10355,41354,177238,73636,152216,0,125610,41574,128470,0,215246,87407,184774,0,145490,48752,147687,0,2011
106190053,st. mary medical center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,los angeles,11,933,non-profit,general,comparable,,(562) 491-9000,1050 linden avenue,long beach,90813,gail daly,interim ceo,www.stmarymedicalcenter.org,catholic healthcare west,"eddie arvayo, cpa",catholic healthcare west,2,05-0191,hsc30191h,zzt30191h,302,302,156,19868,4066,18579,5643,238,1346,5607,1336,409,57092,2779,1199,3964,1710,71,195,1478,282,122,11800,256,0,0,46,0,0,49049,0,0,8043,0,0,11311,0,0,489,0,0,51.8,51.8,4.8,4.8,25,7081,2847,56678,10652,66939,26093,1347,8159,31568,4753,22597,228786,49299,43907,0,138480,425,18,204281,290419,985,4406,2121,940,808305407,579667689,1816499,230454217,7497467,227488961,10462723,954192,2485258,0,0,8931657,205056940,87391438,515857029,197205508,54805621,181150641,49625371,2517664,14305563,71442905,17116184,4561542,592730999,55149892,12821038,48435074,30716539,1923058,6363068,38194140,13335790,8635809,215574408,198634327,51250029,131407732,60485469,-4677004,3921582,15404259,70719647,20033274,0,39932409,0,-7444035,2063496,0,0,-246997,53721073,18415995,93785222,19469902,519140,5264372,38670401,0,608112,0,-5096802,0,307161,0,0,41580324,20062627,57489488,251765,0,0,3734796,35725780,3554515,55881319,9208347,93790613,27973738,6621541,3795539,23702252,25320616,5890457,2513695,2646504,3063432,32170574,44106719,0,37718794,2562856,690772,0,85079141,55080585,60205,41647367,-11709016,85079141,6785662,141848794,-118004305,43190679,62603512,113965226,76246432,0,0,43195559,43195559,1548192,0,2682768,1167,381,2157394,347385,2504779,384,37,141448,568445,624786,54143,82215,283292,167105,159005,31163,45792,576871,243108,558716,81468,341740,83998,239142,32351,703228,278183,646733,82718,394720,96776,264579,37842,2011
106361343,st. mary medical center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san bernardino,12,1211,non-profit,general,comparable,rural,(760) 242-2311,18300 highway 18,apple valley,92307,alan garrett,ceo,www.stnart4health.com,st joseph health system,avie heilgeist,healthcare consulting,0,05-0300,,zzt30300f,202,196,196,21138,9738,8128,6608,1232,4913,8891,1453,2699,64800,4034,3080,1894,2006,234,1376,2898,343,638,16503,202,0,0,0,0,0,64800,0,0,0,0,0,16503,0,0,0,0,0,87.90000000000001,90.59999999999999,3.9,3.9,10,3947,2459,32755,16340,14450,17812,19,19727,21959,2726,10639,136427,77200,41195,0,24267,0,6,871927,584407,4434,6531,2077,636,1084554978,825515489,17774504,276813993,1510945,241215202,37109736,10228459,820831,0,0,46517364,189753862,205422619,689378497,226270854,124911155,88273624,60012723,8417450,48350120,110804486,12488107,22732230,702260749,64336546,62828187,32120184,54564425,120553,39446204,91504854,6589389,30783887,382294229,228374705,161359276,77940699,98182607,0,7899548,57321170,132085347,9792594,0,43598887,0,8960656,13044451,0,0,4730053,62232695,35375953,42453109,16394541,638455,30475154,70591280,0,18652806,0,259395,0,10228459,0,0,55335439,20144025,85917396,0,0,0,0,24713896,7872506,37481398,9750542,87466577,45558457,4047462,12683239,42158845,23070861,8118426,3361177,2524048,2494896,9731214,106465694,49203704,92550753,9456601,4056733,568571,262302056,69241468,0,36322244,156738344,262302056,59530020,108685501,-69791882,81761946,71461370,187800692,95249939,0,0,36737919,36737919,415675,0,0,1439,642,2799242,333316,3132558,157,0,177466,611279,983713,4993,257133,409371,202609,13643,90117,48918,920722,308190,710481,0,386242,137805,335802,0,1035715,343255,799808,0,429151,156014,368615,0,2011
