OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106380965,"ST. MARYS MEDICAL CENTER, SAN FRANCISCO",1/1/06,12/31/06,Open,1/1/46,1/1/46,San Francisco,04 - West Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare Wet,General Medical / Surgical,YES,403,450 STANYAN STREET,SAN FRANCISCO,94117,415-668-1000,0,0,0,0,0,0,0,Yes,263,4155,22415,95995,0,0,0,0,0,0,0,0,37,1061,0,3711,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,474,6804,13140,336,5690,32930,122640,0,0,0,0,35,547,3049,12775,32,373,3807,11680,0,0,0,0,403,6610,39786,147095,0,0,0,CV SURG,2,0,0,39,95,39,95,33,2,0,0,0,0,638,0,324,0,962,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,2117,351210,4355,346617,No,14,0,14,0,Basic,Basic,0,0,0,1,0,0,1123,9,3629,24,8193,384,4705,2118,664,487,18314,3022,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,YES,744,672,744,720,744,720,744,744,720,744,720,744,162g,12,8,8,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,No,No,No,1,18314,300 - 499,0
106010967,ST. ROSE HOSPITAL,1/1/06,12/31/06,Open,10/10/62,10/10/62,Alameda,05 - East Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Hayward Sisters Hospital,General Medical / Surgical,NO,163,27200 CALAROGA AVENUE,HAYWARD,94545,510-264-4000,0,0,0,0,0,0,0,No,109,5584,27656,39785,17,1109,2642,6205,0,0,0,0,9,142,727,2193,3285,6,71,394,1176,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,6906,33667,51465,0,0,0,0,0,0,0,0,22,290,3521,8030,0,0,0,0,163,7196,37188,59495,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,461,0,349,0,810,43,50,32,0,0,0,125,1108,49,1,No,0,0,0,276,832,2751,929,131940,971,87360,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,4948,5,14105,14,12013,2055,3067,2236,10,2,34143,4312,19,4901,225,1,87,20,11,35,57,53,32,21,10,42,27,14,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,2g,18,10,13,San Leandro West/San Lorenzo West/Hayward West,Urban,No,No,No,1,34143,150 - 199,0
106190762,ST. VINCENT MEDICAL CENTER,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,,,,NO,347,,,,,,,,,,,,,253,,,92345,0,,,0,0,,,0,67,,,,24455,,,,,,,,,,,,,,,,0,,,,0,0,,,0,320,,,116800,0,,,0,0,,,0,27,,,9855,,,,,,,,126655,,,,CV SURG,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,,0,,,,,,,,,,,Standby,Standby,0,0,1,0,0,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,78.2ffff,46,22,31,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,Yes,No,No,1,0,300 - 499,
106430905,STANFORD HOSPITAL,1/1/06,12/31/06,Open,1/1/48,1/1/48,Santa Clara,07 - Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,YES,613,300 PASTEUR DRIVE,PALO ALTO,94305,650-723-8542,0,0,0,0,8,47,0,No,491,21070,98277,179215,0,0,0,0,0,0,0,0,67,566,3681,18052,24455,8,73,374,2315,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,327,4657,6205,583,22036,123301,212795,0,0,0,0,30,851,8881,10950,0,0,0,0,0,0,0,0,613,22887,132182,223745,18,95,0,CV SURG,5,502,117,642,275,1144,392,191,5,0,0,0,0,827,829,1074,229,1901,1058,254,762,296,3,0,283,1598,0,0,0,No,0,0,0,0,0,0,13618,2851260,13278,1206402,Yes,33,0,33,0,Basic,Basic,0,0,0,1,0,1,2,0,5813,23,14296,664,13544,3193,8590,3937,42245,7817,31,264,716,1,9,11,9,8,8,9,7,11,21,19,26,18,156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42245,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,183a,21,11,14,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,No,No,No,0,0,500+,0
106501016,STANISLAUS BEHAVIORAL HEALTH CENTER,1/1/06,12/31/06,Open,3/6/87,3/6/87,Stanislaus,06 - North San Joaquin,General Acute Care,City and/or County,,Psychiatric,NO,67,1501 CLAUS ROAD,MODESTO,95355,209-558-4700,0,0,0,0,91,371,4,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3276,18589,24455,0,0,0,0,0,0,0,0,67,3276,18589,24455,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,215b,25,14,19,Modesto East,Urban,No,No,No,1,0,50 - 99,0
106504038,STANISLAUS SURGICAL HOSPITAL,1/1/06,12/31/06,Open,1/21/00,1/21/00,Stanislaus,06 - North San Joaquin,General Acute Care,Investor - Limited Liability Company,"Stanislaus Surgical Hospital, LLC",General Medical / Surgical,NO,23,1421 OAKDALE ROAD,MODESTO,95355,209-572-2722-237,0,0,0,0,0,0,0,No,23,1387,3218,8395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1387,3218,8395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1387,3218,8395,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1368,183282,6023,381620,Yes,8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,215b,25,14,19,Modesto East,Urban,No,No,No,1,0,1 - 49,0
106194967,STAR VIEW ADOLESCENT - P H F,1/1/06,12/31/06,Open,11/1/96,11/1/96,Los Angeles,11 - Los Angeles,Psychiatric Health Facility,City and/or County,,Psychiatric,NO,16,4025 WEST 226 STREET,TORRANCE,90505,310-373-4556-257,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62,4227,5840,0,0,0,0,0,0,0,0,16,62,4227,5840,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2u,53,28,36,Redondo Beach Central and South/Torrance West Central,Urban,No,No,No,1,0,1 - 49,0
106364121,SUN HEALTH ROBERT H. BALLARD REHABILITATION HOSP,1/1/06,12/31/06,Open,7/15/93,7/15/93,San Bernardino,12 - Inland Counties,General Acute Care,Investor - Corporation,"Sun healthcare Group, Inc.",Physical Rehabilitation,NO,60,1760 WEST 16TH STREET,SAN BERNARDINO,92411,909-473-1275,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,730,11063,21900,60,730,11063,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,730,11063,21900,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,151g,62,32,43,Muscoy/San Bernardino Central,Urban,No,No,No,1,0,50 - 99,0
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,1/1/06,12/31/06,Open,7/1/53,7/1/53,Modoc,01 - Northern California,General Acute Care,District,,General Medical / Surgical,NO,26,"MAIN AND WASHINGTON STS, BOX 246",CEDARVILLE,96104,530-279-6111-239,0,0,0,0,0,0,0,No,4,37,114,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,114,1460,0,0,0,0,0,0,0,0,22,24,7787,8030,0,0,0,0,26,61,7901,9490,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,Standby,Standby,0,0,1,0,0,0,0,0,96,0,216,4,55,0,11,0,378,4,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,744,672,744,720,744,720,744,744,720,744,720,744,99,2,1,4,Surprise Valley,Frontier,No,No,No,1,378,1 - 49,0
106034002,SUTTER AMADOR HOSPITAL,1/1/06,12/31/06,Open,4/10/00,4/10/00,Amador,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutte Health,General Medical / Surgical,NO,66,200 MISSION BLVD,JACKSON,95642,209-223-7500,0,0,0,0,0,0,0,No,28,1812,6532,10220,8,286,632,2920,0,0,0,0,6,270,259,1132,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2368,8296,15330,0,0,0,0,0,0,0,0,24,226,3806,8760,0,0,0,0,66,2594,12102,24090,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,No,0,0,0,91,165,498,681,102979,1004,90894,No,3,0,3,0,Basic,Basic,0,0,0,1,0,0,3145,13,6550,126,2896,339,1490,479,533,242,14614,1199,6,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,4,10,1,3,Ione/Jackson/Pine Grove/Sutter Creek,Rural,No,No,No,1,14614,50 - 99,0
106310791,SUTTER AUBURN FAITH HOSPITAL,1/1/06,12/31/06,Open,6/30/66,6/30/66,Placer,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health Sacramento Sierra Region,General Medical / Surgical,NO,97,11815 EDUCATION STREET,AUBURN,95602,530-888-4500,0,0,0,0,0,0,0,No,75,3624,13197,27375,3,523,1284,1095,0,0,0,0,4,134,471,1404,1460,4,8,15,32,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,216,2140,4015,97,4505,18057,35405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4505,18057,35405,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,24,0,28,0,0,0,0,0,0,0,0,503,14,2,No,0,0,0,144,359,1158,1190,151791,1805,152106,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,5951,16,7371,234,5198,1069,3168,1383,1155,610,22843,3312,14,123,465,1,29,13,11,11,12,28,19,14,0,5,8,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,119,4,1,4,Auburn/Granite Bay East/Lincoln West/Loomis/Newcastle/North Auburn,Rural,No,No,No,1,22843,50 - 99,0
106344017,SUTTER CENTER FOR PSYCHIATRY,1/1/06,12/31/06,Open,6/24/88,6/24/88,Sacramento,02 - Golden Empire,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Sutter Health Sacramento Sierra Region,Psychiatric,NO,69,7700 FOLSOM BOULEVARD,SACRAMENTO,95826,916-386-3000,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2171,17748,25185,0,0,0,0,0,0,0,0,69,2171,17748,25185,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,139g,10,6,5,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,No,No,No,1,0,50 - 99,0
106084001,SUTTER COAST HOSPITAL,1/1/06,12/31/06,Open,1/1/46,1/1/46,Del Norte,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,59,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,707-464-8957,0,0,0,0,0,0,0,No,49,1741,6578,17885,4,368,675,1460,0,0,0,0,6,398,0,2181,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2507,9434,21535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2507,9434,21535,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,11,0,Yes,0,1,279,89,0,636,533,49190,3439,163385,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,4923,0,7724,109,4297,964,2333,1064,2420,130,21697,2267,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,19,1,4,1,Crescent City/Gasquet/Klamath/Smith River,Rural,No,No,No,1,21697,50 - 99,0
106574010,SUTTER DAVIS HOSPITAL,1/1/06,12/31/06,Open,9/24/94,9/24/94,Yolo,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health Sacramento Sierra Region,General Medical / Surgical,NO,48,2000 SUTTER PLACE,DAVIS,95616,530-757-5101,0,0,0,0,0,0,0,No,30,2023,5802,10950,12,1432,2966,4380,0,0,0,0,6,97,250,825,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3552,9593,17520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3552,9593,17520,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,34,0,Yes,1,0,1085,236,12,2708,1125,124856,5214,259320,Yes,5,1,3,1,Basic,Basic,0,0,0,1,0,0,1693,7,8035,52,6192,286,2175,501,718,297,18813,1143,8,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,244,8,5,1,Davis,Urban,No,No,No,1,18813,1 - 49,0
106070934,SUTTER DELTA MEDICAL CENTER,1/1/06,12/31/06,Open,2/2/67,2/2/67,Contra Costa,05 - East Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health,General Medical / Surgical,NO,145,3901 LONE TREE WAY,ANTIOCH,94509,925-779-7200,0,0,0,0,0,0,0,No,107,5747,24742,39055,22,1000,2343,8030,0,0,0,0,12,226,510,2489,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,0,349,1460,0,0,0,0,145,7045,29923,52925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,7045,29923,52925,0,0,0,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,141,163,31,49,172,212,157,0,0,0,55,0,212,988,26,1,No,0,0,0,237,751,1974,1558,150485,3870,197200,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,15601,5,15010,56,9969,638,5541,2063,2441,1760,48562,4522,31,26232,2817,1,34,21,24,12,6,8,18,4,6,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,18e,11,7,10,Brentwood Central and West/Oakley,Urban,No,No,No,1,48562,100 - 149,0
106341051,SUTTER GENERAL HOSPITAL,1/1/06,12/31/06,Open,6/19/87,6/19/87,Sacramento,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health,General Medical / Surgical,NO,406,2801 L STREET,SACRAMENTO,95816,916-733-8999,0,0,0,0,0,0,0,No,216,11006,53407,78840,0,0,0,0,0,0,0,0,24,422,1661,6345,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,11428,59752,87600,0,0,0,0,0,0,0,0,166,503,46246,60590,0,0,0,0,406,11931,105998,148190,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,5461,810058,3745,303024,Yes,12,0,12,0,Basic,Basic,0,0,0,1,0,0,6359,3,11354,22,10086,446,7513,2298,3487,1777,38799,4546,28,0,1867,1,134,105,167,152,197,108,159,133,120,53,49,124,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,139i,9,6,5,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,No,No,No,1,38799,300 - 499,0
106171395,SUTTER LAKESIDE HOSPITAL,1/1/06,12/31/06,Open,4/28/78,4/28/78,Lake,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health,General Medical / Surgical,NO,69,5176 HILL ROAD EAST,LAKEPORT,95453,707-262-5000,0,0,0,0,0,0,0,No,57,2158,8503,20805,6,336,729,2190,0,0,0,0,6,151,303,1071,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2645,10303,25185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2645,10303,25185,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,10,0,No,0,0,0,91,233,546,870,93280,2759,166169,No,4,0,4,0,Basic,Basic,0,0,0,1,0,1,5197,0,7853,1302,3049,0,1685,71,681,173,18465,1546,12,5197,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18465,,YES,744,672,744,720,744,720,744,744,720,744,720,744,70.1,1,2,1,Kelseyville/Lakeport,Rural,No,No,No,0,0,50 - 99,0
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,1/1/06,12/31/06,Open,3/8/96,3/8/96,Santa Cruz,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health,General Medical / Surgical,NO,30,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,831-477-2200,0,0,0,0,0,0,0,No,18,1024,2389,6570,12,897,2316,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1921,4705,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1921,4705,10950,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,15,0,Yes,0,1,704,179,0,2043,892,146993,6931,362214,Yes,6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,185.1,27,11,17,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,No,No,No,1,0,1 - 49,0
